gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,is_auto_payment,tenure_per_monthly,avg_monthly_from_total,has_streaming,has_support_services
Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,0,0.35335688689190425,97.0228543707756,1,1
Female,0,Yes,Yes,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,0,0.7658058634762981,58.1232544622499,1,0
Male,0,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.4,2019.8,1,0.46686746284838154,65.15483660790849,1,1
Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.45,1955.4,0,0.5645851058240359,59.25454365895323,0,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,0,0.014419610462586729,69.34993065006935,0,0
Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,1,0.43956043516922644,99.50795228391019,1,1
Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053.0,0,1.0664171923963106,53.561402569098206,0,1
Male,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,1,1.0777521004195212,65.02142764255103,0,1
Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.55,20.55,1,0.04866179811864729,20.54997945002055,0,0
Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),55.25,3119.9,1,0.9954750951045233,56.725453514082666,0,1
Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,2653.65,0,0.30704075905727096,91.50516925844244,1,0
Female,0,No,No,33,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,60.9,2033.85,0,0.5418719122845335,61.63181631418739,0,1
Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.95,308.7,0,0.053368911896345406,77.17498070625481,0,0
Male,0,No,No,70,No,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,40.05,2799.75,0,1.74781518732047,39.99642800005103,1,1
Male,0,No,No,35,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.6,901.25,0,1.3671874465942402,25.749999264285737,0,0
Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,105.6,0,0.04362050068439475,52.799973600013196,0,0
Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,0,0.1113585733701718,91.42999085700092,1,1
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.6,74.6,1,0.013404825557576066,74.5999254000746,0,1
Male,0,No,No,31,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.4,609.1,1,1.519607768646678,19.648386462955276,0,0
Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,1,0.33149170904429054,86.52833044905564,1,1
Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.25,5774.55,0,0.6434316284886689,96.24249839595836,1,1
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),66.85,4758.8,1,1.0770381289897064,66.09444352646607,0,1
Male,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.7,83.75,1,0.19323670564073886,20.937494765626308,0,0
Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55,284.9,0,0.057512580050142634,71.22498219375444,0,0
Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,0,0.25125627888184643,94.76199620952015,1,1
Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.95,5289.8,1,0.9096815996142742,75.56857034902043,1,1
Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.45,20.45,0,0.04889975311003652,20.44997955002045,0,0
Female,0,No,No,19,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,367.55,0,0.9547738213681497,19.344735823961273,0,0
Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.5,19.5,0,0.05128204865220263,19.4999805000195,0,0
Female,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.3,224.5,1,0.5911329758062573,18.708331774305687,0,0
Male,0,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.3,1414.8,1,3.7305697548927585,19.649999727083337,0,0
Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.3,41.2,0,0.09852216263437621,20.59998970000515,0,0
Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.85,3091.75,0,0.37840845433045683,90.93382085488763,1,1
Male,0,No,No,37,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,40.55,1390.85,0,0.9124537382872075,37.59053952458002,0,1
Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,1,0.6455203044460734,88.37499847629313,0,1
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.55,45.55,0,0.021953896334711388,45.549954450045554,0,0
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.25,71.25,0,0.014035087522314561,71.24992875007126,0,0
Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.45,50.45,0,0.019821605157153515,50.449949550050455,0,0
Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.15,4808.7,0,1.056493014578239,66.78749907239585,0,1
Female,1,Yes,Yes,12,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,0,0.4095563000151433,29.658330861805762,0,1
Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.5,31.55,0,0.10256409730440526,15.774992112503943,0,0
Female,0,Yes,No,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.65,921.55,1,2.391857384638301,19.607446391330928,0,0
Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.6,260.8,1,0.13452914496571425,43.46665942222343,0,0
Female,0,No,No,60,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,53.6,3237.05,0,1.1194029641902432,53.9508324341528,1,1
Female,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7,1,0.02386634816388606,81.84995907502045,1,1
Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.85,4307.1,1,0.6082289730682293,84.4529395205306,1,1
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.55,7887.25,1,0.657234133662856,109.54513736742865,1,1
Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,85.25,6083.1,0,0.8445747701516156,84.48749882656253,1,1
Female,0,Yes,Yes,52,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,23.05,1255.1,0,2.255965194968972,24.13653799737427,0,0
Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.2,6506.15,1,0.7618025669334488,91.63591420231107,1,1
Female,0,Yes,No,28,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,25.55,672.2,0,1.0958903680669132,24.007141999744928,0,0
Male,1,Yes,No,71,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),46.35,3353.4,1,1.5318230521721026,47.230985250267814,0,1
Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.55,6668.0,0,0.6830738253834875,98.05882208737027,1,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35,0,0.014214640878256706,70.34992965007035,0,0
Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,990.3,0,0.12331838426773112,90.02726454297596,1,1
Male,0,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.15,168.15,0,0.05342831605648592,56.04998131667289,0,1
Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.3,6518.35,1,0.5905130630153624,106.85819496953779,1,1
Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,438.0,0,0.0794701976229113,72.99998783333535,0,0
Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,53.1,2459.8,0,0.8662900025180791,53.473911881001925,0,1
Female,0,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),70.35,3533.6,1,0.7107320439128353,70.67199858656004,0,0
Male,0,No,No,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.05,7262.0,1,0.6631427134729196,105.24637528628442,1,1
Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.4,3297.0,1,0.44496486598401797,86.7631556114959,1,1
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.25,210.3,0,0.040404039859878255,70.09997663334113,0,0
Female,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,6127.6,1,0.7589285629583866,90.11176338070938,1,1
Male,0,No,Yes,25,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.8,460.2,0,1.2019230191383163,18.40799926368003,0,0
Female,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.75,1836.25,1,0.18045112601051502,102.01388322145093,1,1
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.2,602.55,0,0.08215962344883071,86.0785591316344,1,0
Female,0,No,No,65,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.95,3921.1,1,1.0842368459676923,60.324614456544396,1,1
Female,0,No,No,12,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.3,228.75,0,0.6217616258154598,19.062498411458467,0,0
Male,0,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,24.8,1,0.04032257901925084,24.799975200024804,0,0
Male,0,No,No,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.0,348.8,0,0.9473683711911383,19.377776701234627,0,0
Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5484.4,1,0.7529411676124569,85.69374866103517,1,1
Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,1,0.3000576999416307,84.95191980954154,0,1
Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.6,365.65,0,0.04464285664461098,91.4124771468807,1,1
Male,0,Yes,No,71,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.5,3778.2,1,1.3027522696742704,53.21408375754812,0,1
Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,1,0.8200836682831185,59.883672247272,0,1
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,620.35,0,0.08064516036123087,88.6214159112263,1,0
Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.8,3836.3,1,0.31588447368335315,109.60856829689806,1,1
Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,0,0.01422475086451279,70.29992970007031,0,0
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.3,577.6,0,0.0671892489676456,96.2666506222249,1,0
Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.4,2178.6,0,0.27654866950720497,87.14399651424013,1,0
Female,0,No,Yes,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.45,718.1,0,0.2432179561605621,55.23845728934944,0,1
Male,1,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.55,494.05,0,0.16498624812124202,54.89443834506241,0,1
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.9,6065.3,1,0.8480565271135863,84.24027660777394,1,1
Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.65,1663.75,0,0.27972027616376,75.62499656250016,1,1
Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),80.6,2651.1,1,0.4094292753172547,80.33636120192845,0,1
Male,1,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.4,964.9,1,0.30821917280446626,53.6055525774693,0,1
Male,0,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.2,2753.8,1,0.44041450206716964,80.99411526487897,1,1
Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,521.3,0,0.06659267406667399,86.88331885278018,1,1
Female,0,No,Yes,24,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21.05,531.55,1,1.1401424636511892,22.14791574383684,0,0
Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,0,0.16068559013727274,96.30999357933378,1,0
Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.4,6713.2,0,0.5977229544808068,106.55872846732177,1,1
Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,261.65,0,0.057678441850346915,65.41248364687908,0,0
Female,1,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.85,4738.85,1,0.9315455055533451,71.80075648786733,1,1
Female,0,Yes,No,42,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.35,869.9,1,2.0638819624628026,20.711904268764187,0,0
Female,1,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,303.7,0,0.049844236139012635,75.92498101875474,0,1
Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,2599.95,1,0.25870646508749784,99.99807307699717,1,1
Male,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.9,3219.75,0,0.4761904703761847,82.55769019082847,0,1
Female,0,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.85,1328.35,1,3.526448185065582,18.97642830033674,0,0
Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.15,159.15,0,0.05439709783504809,53.04998231667256,1,0
Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.45,4517.25,1,0.6202457504944909,85.23113046733717,1,0
Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,89.75,0,0.04444444345679015,44.87497756251121,0,0
Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,74.35,5237.4,0,0.9683927240296878,72.74166565636575,1,1
Male,0,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.8,4719.75,1,1.1111110939643352,65.55208242288775,1,1
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.45,55.45,0,0.018034264778462313,55.449944550055456,1,0
Male,0,No,No,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),78.9,3771.5,1,0.6083650113008237,78.57291502973094,1,1
Male,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),74.5,4674.55,1,0.8456375725417776,74.19920517144119,1,1
Male,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.1,1734.65,1,2.987551743255114,24.092360776494992,0,0
Male,0,No,No,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),54.15,3116.15,1,1.089566000192687,52.81610079972711,0,1
Male,0,No,No,29,No,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,35.6,1072.6,0,0.8146067186908226,36.98620562116532,0,1
Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,59.3,3274.35,0,0.9612141490520381,57.44473583430288,0,1
Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.45,3327.05,1,0.2716161134303657,110.90166296994457,1,1
Male,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.95,2657.55,0,0.5432451673588968,69.93552447538094,0,1
Female,0,Yes,No,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.45,330.8,1,0.7334962966505478,22.05333186311121,0,0
Female,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.65,6951.15,1,0.7124937208982065,97.90351974783775,1,1
Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,669.0,0,0.0742705562411612,95.5714149183693,1,1
Female,0,No,No,27,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.6,561.15,0,1.3775509501249514,20.783332563580274,0,0
Female,0,Yes,No,40,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.1,780.1,0,2.0942407280502233,19.502499512437513,0,0
Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,86.0,0,0.011627906841535968,85.99991400008601,1,1
Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,1,0.7076755502702717,91.397690901574,1,1
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.1,81.1,0,0.012330456074840247,81.09991890008111,1,0
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.1,44.1,0,0.022675736447262212,44.09995590004411,0,0
Female,0,Yes,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.9,45.75,0,0.15075376126865522,15.24999491666836,0,0
Female,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,1,0.2927814205675778,101.82241028198584,1,1
Male,0,No,No,15,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.8,304.6,0,0.7575757193143575,20.30666531288898,0,0
Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),79.7,5743.3,1,0.8782935899837693,82.04714168504084,1,1
Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.85,2381.55,0,0.2770378233666721,91.5980734000741,1,1
Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.75,3403.4,0,0.361757102204061,97.23999722171438,0,1
Male,0,Yes,Yes,68,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.95,4953.25,1,0.9321452922255614,72.84191069350132,1,1
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,0,0.01335113466820915,74.89992510007491,0,0
Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.25,20.25,0,0.04938271361073019,20.249979750020252,0,0
Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),79.2,5420.65,1,0.8712121102119683,78.56014378898342,0,1
Female,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,83.3,0,0.19950123693260663,20.8249947937513,0,0
Male,0,No,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.45,2156.25,1,0.42788129154063087,69.55644936914679,1,1
Male,1,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.85,6287.25,0,0.5328433575301483,108.40086019998517,1,1
Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.55,5963.95,1,0.7099945307482848,91.75307551149115,1,1
Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),69.75,3562.5,1,0.7311827852160174,69.85293980680511,1,1
Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.1,19.1,0,0.052356018201255586,19.0999809000191,0,0
Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,1504.05,0,0.1483679510547186,100.26999331533378,1,1
Female,0,Yes,Yes,52,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50.95,2610.65,1,1.020608419615144,50.20480672683065,0,1
Male,0,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,25.15,0,0.03976142983055945,25.14997485002515,0,0
Male,0,No,Yes,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,58.3,0,0.15037593231198335,19.433326855557713,0,0
Female,1,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,0,0.2372262730433162,56.25384182662755,0,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,0,0.014275517283718526,70.04992995007005,0,0
Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.85,415.55,0,0.05892751845695324,83.10998337800332,1,1
Female,0,No,No,25,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.15,1992.95,1,0.32829940474984365,79.71799681128013,1,1
Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.5,7455.45,1,0.6244343834892816,108.049998434058,1,1
Male,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.55,237.2,0,0.06102211958776325,59.2999851750037,1,1
Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.4,63.15,0,0.14705881632064627,21.04999298333567,0,0
Male,0,No,No,5,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,0,0.2057613084048844,20.0399959920008,0,0
Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.1,336.15,0,0.049937577404025255,84.03747899063025,0,1
Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.75,1218.25,0,0.20317460059460826,76.14062024121122,1,0
Female,0,No,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.8,3478.15,1,0.7062146792907532,69.56299860874003,1,1
Male,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.85,857.8,0,0.2864816421399885,53.612496649218954,0,1
Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,4613.95,1,0.5136268289976224,94.16224297628075,1,0
Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,54.15,1312.45,0,0.4247460678717255,57.06304099725909,0,1
Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,4707.1,0,0.46766168688893844,100.1510616989136,1,1
